from,to,distance
480218559,480218560,0.09800448730578555
83672321,83672320,0.7902653451063487
83672321,754240838,1.4463096175172097
754240838,83672321,1.4463096175172097
754240838,85688316,1.0344552035444048
83672325,87645860,0.03658091087258452
83672325,83672326,0.08438469209833797
87645860,87645848,0.2674838479193652
87645860,83672325,0.03658091087258452
87645860,763299461,0.02772095638939004
240534094,85621189,0.4634440138817722
240534094,85621172,0.4274347635856976
240534094,671005501,0.5577545015325489
85621184,671005504,0.021111567143649257
85621184,671005505,0.12744997874524716
85621184,123416125,0.442871697933784
85621184,711370581,0.06166493662907026
711370581,85621184,0.06166493662907026
711370581,671005505,0.17748037028807578
711370581,711370582,0.21933773784538924
85688189,107101086,0.027093750691583082
85688189,278320236,0.08032094441219108
85688189,278320238,0.07679777980532404
278320236,278320235,0.08862186524443559
278320236,85688189,0.08032094441219108
278320236,107101086,0.09221584036809538
655145669,85688301,0.032768043366559314
655145669,655145670,0.028295575589337665
655124665,85688307,1.2623604052928288
655124665,672127436,1.192792699203436
655124665,880298215,0.9611579767568427
672127436,655124665,1.192792699203436
672127436,85688307,0.994192192376103
672127436,672127435,0.7701968890917406
85688308,672127445,0.1803154765859723
85688308,672127444,0.37711259027965327
85688308,672127437,0.14927454285696046
85688308,672127438,0.26003626620075165
672127444,672127449,0.23631374826278106
672127444,85688308,0.37711259027965327
672127444,672127445,0.1968968136876956
672127445,87211858,0.01882304259064499
672127445,672127443,0.2052186723595816
672127445,672127444,0.1968968136876956
672127445,85688308,0.1803154765859723
672127445,833622263,0.14266146781095915
85688316,85688312,0.026559401250407635
85688316,754240838,1.0344552035444048
85688316,655145672,0.022194982753432575
655145672,85688312,0.012635084214283254
655145672,85688316,0.022194982753432575
655145672,655145671,0.02052563655842913
86576849,86576845,0.1963788683334204
86576849,86576847,0.27347608445567445
161931379,240534097,0.09134934459052288
161931379,86576859,0.09958148265681899
117016523,86576866,0.09727009822840182
117016523,86576862,0.11441994211990208
117016528,86576867,0.09206271573695642
117016528,86576863,0.46574862871397105
139456786,139456818,0.0098704326832144
139456786,86576885,0.013455186385928025
671005427,86576888,0.009861673693603091
671005427,139456822,0.009055081641282294
139456818,139456786,0.0098704326832144
139456818,86576891,0.009622651446523864
671005424,86576893,0.01116230829715217
671005424,139456822,0.011030535102266035
86576907,672181286,0.10915279473462966
86576907,86576894,0.09642117851826389
86576895,86576906,0.32767166474145487
86576895,672181285,0.034238573792069044
86576906,86576895,0.32767166474145487
672181283,86576904,0.15053336020053834
672181283,321078610,0.34555507503218275
672181283,672181284,0.12041077225452287
672127440,672127441,0.09289730883354357
672127440,672127442,0.14484808691633094
672127440,87211834,0.09797935320750756
672127442,672127440,0.14484808691633094
672127442,87211834,0.04692838321403728
672127442,87211858,0.0472412705005374
87211834,672127440,0.09797935320750756
87211834,672127442,0.04692838321403728
87211834,711553279,0.047558675880940655
711553279,672127441,0.08904947364826493
711553279,87211834,0.047558675880940655
87211858,672127442,0.0472412705005374
87211858,672127443,0.20588759792939104
87211858,672127445,0.01882304259064499
87211858,833622263,0.14297683178877543
833622263,107107530,0.20037283781839096
833622263,87211858,0.14297683178877543
833622263,672127443,0.34773126350074135
833622263,672127445,0.14266146781095915
105911553,671005498,0.4575849718863825
105911553,95458347,0.41068276492393935
105911553,87316348,0.46647368984937426
87316348,105911553,0.46647368984937426
87316348,257781227,0.3494963270033607
257781227,258019091,0.3313709691658283
257781227,87316348,0.3494963270033607
368396998,87316371,0.11967716113334272
368396998,87316373,0.009300201599638264
87316373,123416131,0.005767310640465155
87316373,368396998,0.009300201599638264
97130172,87643516,0.5556523029887707
97130172,97130174,0.49338280407327945
87643516,97130172,0.5556523029887707
87643516,97826773,0.3923953096144175
97826773,368794075,0.40549487663055245
97826773,87643516,0.3923953096144175
91966777,87643540,0.08374120734860728
91966777,368794071,0.13881432679751235
87643540,103737808,0.08201148900443107
87643540,91966777,0.08374120734860728
